-0.78261,-18,0.046035,-0.13026,3.453
-0.78261,-16.435,0.05468,-0.10846,3.4028
-0.78261,-14.87,0.059185,-0.091063,3.3553
-0.78261,-13.304,0.059028,-0.076922,3.3128
-0.78261,-11.739,0.055265,-0.064865,3.2746
-0.78261,-10.174,0.04928,-0.054239,3.243
-0.78261,-8.6087,0.042237,-0.044424,3.2153
-0.78261,-7.0435,0.03424,-0.035093,3.193
-0.78261,-5.4783,0.025757,-0.026034,3.1757
-0.78261,-3.913,0.017079,-0.017155,3.1646
-0.78261,-2.3478,0.009647,-0.0096828,3.1595
-0.78261,-0.78261,-0.0001488,0.00011485,3.1414
-0.78261,0.78261,-0.0098166,0.0098039,1.5674
-0.78261,2.3478,-0.017086,0.017082,0.014284
-0.78261,3.913,-0.025825,0.025918,-0.015674
-0.78261,5.4783,-0.034543,0.034914,-0.037588
-0.78261,7.0435,-0.042862,0.044093,-0.062961
-0.78261,8.6087,-0.050515,0.053702,-0.092704
-0.78261,10.174,-0.056866,0.063874,-0.1293
-0.78261,11.739,-0.061918,0.07509,-0.16928
-0.78261,13.304,-0.064285,0.088656,-0.21093
-0.78261,14.87,-0.062584,0.10492,-0.25712
-0.78261,16.435,-0.055743,0.12524,-0.3088
-0.78261,18,-0.044606,0.1513,-0.36336
-10.174,-18,0.038066,-0.043978,3.2136
-10.174,-16.435,0.032305,-0.034841,3.1896
-10.174,-14.87,0.025039,-0.025922,3.1708
-10.174,-13.304,0.016858,-0.017082,3.1569
-10.174,-11.739,0.0097456,-0.0097783,3.1477
-10.174,-10.174,0.00013772,-0.0001222,3.1416
-10.174,-8.6087,-0.0096705,0.0096393,3.1352
-10.174,-7.0435,-0.017139,0.01697,3.1257
-10.174,-5.4783,-0.026035,0.025441,3.1115
-10.174,-3.913,-0.035153,0.033733,3.0928
-10.174,-2.3478,-0.044528,0.041675,3.0688
-10.174,-0.78261,-0.054239,0.04928,3.0402
-10.174,0.78261,-0.064327,0.056826,3.0069
-10.174,2.3478,-0.074626,0.064461,2.9698
-10.174,3.913,-0.084841,0.072053,2.9295
-10.174,5.4783,-0.094709,0.080551,2.8821
-10.174,7.0435,-0.10349,0.089813,2.8297
-10.174,8.6087,-0.11038,0.10075,2.7713
-10.174,10.174,-0.11462,0.11419,1.3029
-10.174,11.739,-0.11552,0.13111,-0.45872
-10.174,13.304,-0.11348,0.15253,-0.51711
-10.174,14.87,-0.10498,0.18013,-0.57684
-10.174,16.435,-0.090794,0.21523,-0.63551
-10.174,18,-0.073775,0.25888,-0.68806
-11.739,-18,0.031873,-0.034667,3.1894
-11.739,-16.435,0.024859,-0.025835,3.1705
-11.739,-14.87,0.016855,-0.017096,3.1567
-11.739,-13.304,0.0097464,-0.0097809,3.1475
-11.739,-11.739,0.00013827,-0.00012146,3.1416
-11.739,-10.174,-0.0096737,0.0096409,3.1355
-11.739,-8.6087,-0.01713,0.016936,3.1259
-11.739,-7.0435,-0.026036,0.025358,3.112
-11.739,-5.4783,-0.035099,0.033363,3.0932
-11.739,-3.913,-0.044562,0.041058,3.0693
-11.739,-2.3478,-0.054437,0.048108,3.0413
-11.739,-0.78261,-0.064864,0.055266,3.0086
-11.739,0.78261,-0.075831,0.062062,2.9713
-11.739,2.3478,-0.087271,0.068747,2.9285
-11.739,3.913,-0.098684,0.075416,2.8837
-11.739,5.4783,-0.10968,0.083103,2.8336
-11.739,7.0435,-0.11938,0.09219,2.7812
-11.739,8.6087,-0.12714,0.10242,2.7213
-11.739,10.174,-0.13165,0.11502,2.6601
-11.739,11.739,-0.13235,0.13181,1.176
-11.739,13.304,-0.12891,0.15358,-0.57858
-11.739,14.87,-0.12165,0.18132,-0.63271
-11.739,16.435,-0.1073,0.21683,-0.69034
-11.739,18,-0.088232,0.2614,-0.74574
-13.304,-18,0.024614,-0.025721,3.1705
-13.304,-16.435,0.016761,-0.017034,3.1566
-13.304,-14.87,0.0097459,-0.0097824,3.1473
-13.304,-13.304,0.00013877,-0.00012078,3.1416
-13.304,-11.739,-0.0096759,0.0096413,3.1357
-13.304,-10.174,-0.017082,0.016858,3.1263
-13.304,-8.6087,-0.025947,0.025143,3.1123
-13.304,-7.0435,-0.035028,0.032947,3.0934
-13.304,-5.4783,-0.044524,0.040395,3.0695
-13.304,-3.913,-0.054522,0.047207,3.0415
-13.304,-2.3478,-0.065328,0.053356,3.008
-13.304,-0.78261,-0.076921,0.05903,2.9704
-13.304,0.78261,-0.089324,0.064235,2.9287
-13.304,2.3478,-0.1023,0.069423,2.8834
-13.304,3.913,-0.11545,0.075057,2.8345
-13.304,5.4783,-0.12804,0.08159,2.7829
-13.304,7.0435,-0.13922,0.089646,2.7287
-13.304,8.6087,-0.14794,0.099893,2.6727
-13.304,10.174,-0.15313,0.11307,2.6158
-13.304,11.739,-0.15428,0.12834,2.5425
-13.304,13.304,-0.15009,0.14942,0.9854
-13.304,14.87,-0.14186,0.1772,-0.69553
-13.304,16.435,-0.12854,0.21217,-0.74396
-13.304,18,-0.10863,0.25615,-0.79793
-14.87,-18,0.01673,-0.017019,3.1563
-14.87,-16.435,0.0096378,-0.0096765,3.1471
-14.87,-14.87,-0.00012153,0.00014059,3.1416
-14.87,-13.304,-0.0097829,0.0097464,3.1359
-14.87,-11.739,-0.017096,0.016855,3.1265
-14.87,-10.174,-0.025922,0.025039,3.1124
-14.87,-8.6087,-0.034948,0.032657,3.0934
-14.87,-7.0435,-0.044414,0.03969,3.0696
-14.87,-5.4783,-0.054533,0.045886,3.0412
-14.87,-3.913,-0.065516,0.051297,3.0079
-14.87,-2.3478,-0.077687,0.05556,2.97
-14.87,-0.78261,-0.091057,0.059196,2.928
-14.87,0.78261,-0.10556,0.062461,2.8822
-14.87,2.3478,-0.12089,0.065811,2.8333
-14.87,3.913,-0.13642,0.069812,2.7817
-14.87,5.4783,-0.15132,0.075024,2.7279
-14.87,7.0435,-0.16449,0.0821,2.6725
-14.87,8.6087,-0.17475,0.091702,2.6159
-14.87,10.174,-0.18095,0.10449,2.5583
