-0.5,-4.5596,-0.1014,0.087235,-3.0178
-0.5,-3.7306,-0.072161,0.05006,-2.9679
-0.5,-2.9016,-0.05691,0.035482,-2.999
-0.5,-2.0726,-0.037237,0.01635,-2.9896
-0.5,-1.2435,-0.02235,0.010661,-3.0449
-0.5,-0.41451,-0.0025392,-0.0097021,3.1407
-0.5,0.41451,0.016863,-0.021404,2.1861
-0.5,1.2435,0.027995,-0.046976,0.49342
-0.5,2.0726,0.032566,-0.090625,0.40546
-0.5,2.9016,0.045987,-0.11732,0.37009
-0.5,3.7306,0.059169,-0.13236,0.32968
-0.5,4.5596,0.066649,-0.18051,0.25819
-1,-4.5596,-0.083042,0.069374,-3.0158
-1,-3.7306,-0.062416,0.035012,-2.9808
-1,-2.9016,-0.045047,0.0241,-3.0164
-1,-2.0726,-0.026989,0.0068458,-3.0211
-1,-1.2435,-0.014999,-0.0066888,-3.1046
-1,-0.41451,0.0065787,-0.016061,3.0866
-1,0.41451,0.022142,-0.043684,2.8315
-1,1.2435,0.037264,-0.057913,1.5831
-1,2.0726,0.045763,-0.10164,0.82386
-1,2.9016,0.049083,-0.12469,0.6528
-1,3.7306,0.062913,-0.14651,0.48268
-1,4.5596,0.075634,-0.18331,0.31489
-1.5,-4.5596,-0.078836,0.056285,-3.0548
-1.5,-3.7306,-0.056111,0.025937,-3.0384
-1.5,-2.9016,-0.037972,0.010618,-3.0626
-1.5,-2.0726,-0.021117,-0.0073975,-3.0741
-1.5,-1.2435,-0.0058863,-0.016508,3.1325
-1.5,-0.41451,0.015317,-0.029821,3.0226
-1.5,0.41451,0.027948,-0.053747,2.8817
-1.5,1.2435,0.038643,-0.077479,2.4601
-1.5,2.0726,0.049329,-0.11196,1.7827
-1.5,2.9016,0.060832,-0.1421,1.0004
-1.5,3.7306,0.073594,-0.16049,0.66057
-1.5,4.5596,0.089635,-0.17822,0.35557
-2,-4.5596,-0.068297,0.033222,-3.066
-2,-3.7306,-0.049484,0.0049879,-3.0634
-2,-2.9016,-0.03294,-0.0045982,-3.0846
-2,-2.0726,-0.018269,-0.018712,-3.1289
-2,-1.2435,0.0031306,-0.019498,3.0731
-2,-0.41451,0.017464,-0.046062,2.9842
-2,0.41451,0.041097,-0.064213,2.8973
-2,1.2435,0.05161,-0.078902,2.5456
-2,2.0726,0.053161,-0.12691,2.5173
-2,2.9016,0.085522,-0.14831,1.3652
-2,3.7306,0.095947,-0.15877,0.78231
-2,4.5596,0.11681,-0.18035,0.41321
-2.5,-4.5596,-0.062332,0.017991,-3.0882
-2.5,-3.7306,-0.041167,-0.002496,-3.0798
-2.5,-2.9016,-0.027271,-0.014478,-3.1258
-2.5,-2.0726,-0.0083679,-0.023247,3.1344
-2.5,-1.2435,0.016502,-0.039515,3.0882
-2.5,-0.41451,0.039097,-0.063705,3.0453
-2.5,0.41451,0.052365,-0.082425,2.9279
-2.5,1.2435,0.074156,-0.10986,2.8553
-2.5,2.0726,0.064445,-0.15943,2.731
-2.5,2.9016,0.085149,-0.17548,2.2219
-2.5,3.7306,0.096967,-0.17239,1.2863
-2.5,4.5596,0.10654,-0.22958,1.0243
-3,-4.5596,-0.053292,0.015847,-3.1059
-3,-3.7306,-0.035932,-0.015873,-3.1106
-3,-2.9016,-0.021878,-0.023241,3.1406
-3,-2.0726,-0.0031092,-0.034593,3.0934
-3,-1.2435,0.024141,-0.05395,3.0626
-3,-0.41451,0.051784,-0.068962,3.0143
-3,0.41451,0.066736,-0.095323,2.9368
-3,1.2435,0.071751,-0.1146,2.8147
-3,2.0726,0.080325,-0.16342,2.716
-3,2.9016,0.078663,-0.18893,2.5426
-3,3.7306,0.10138,-0.2067,1.9398
-3,4.5596,0.1296,-0.20655,1.0912
-3.5,-4.5596,-0.043905,-0.004156,-3.1145
-3.5,-3.7306,-0.033832,-0.030078,-3.1289
-3.5,-2.9016,-0.013552,-0.033713,3.1198
-3.5,-2.0726,0.0067573,-0.04438,3.0778
-3.5,-1.2435,0.033578,-0.066806,3.0588
-3.5,-0.41451,0.056979,-0.090914,3.0101
-3.5,0.41451,0.07122,-0.097794,2.9303
-3.5,1.2435,0.077678,-0.13674,2.8401
-3.5,2.0726,0.07927,-0.17763,2.7775
-3.5,2.9016,0.098314,-0.18737,2.5297
-3.5,3.7306,0.11404,-0.20955,2.1512
-3.5,4.5596,0.13017,-0.23433,1.6715
-4,-4.5596,-0.037599,-0.02282,-3.1261
-4,-3.7306,-0.022256,-0.033328,3.1414
-4,-2.9016,-0.0025935,-0.045245,3.1032
-4,-2.0726,0.013764,-0.063378,3.0603
-4,-1.2435,0.038411,-0.075668,3.0265
-4,-0.41451,0.063089,-0.10007,3.0019
-4,0.41451,0.072481,-0.1174,2.9059
-4,1.2435,0.091659,-0.13561,2.7996
-4,2.0726,0.10761,-0.17181,2.7322
-4,2.9016,0.10374,-0.19747,2.5461
-4,3.7306,0.13745,-0.21896,2.2397
-4,4.5596,0.14132,-0.25084,2.0342
-4.5,-4.5596,-0.03786,-0.034341,3.1415
-4.5,-3.7306,-0.018274,-0.045954,3.1162
-4.5,-2.9016,0.010969,-0.057249,3.092
-4.5,-2.0726,0.023555,-0.070285,3.0593
-4.5,-1.2435,0.048306,-0.088135,3.0267
-4.5,-0.41451,0.070641,-0.11427,2.9843
-4.5,0.41451,0.087258,-0.12594,2.9141
-4.5,1.2435,0.098278,-0.14719,2.8158
-4.5,2.0726,0.10683,-0.17204,2.7176
-4.5,2.9016,0.12854,-0.18172,2.5094
-4.5,3.7306,0.14829,-0.20793,2.2607
-4.5,4.5596,0.17361,-0.21826,1.8303
0,-4.5596,-0.12618,0.084176,-2.9986
0,-3.7306,-0.083603,0.06175,-2.9806
0,-2.9016,-0.065416,0.042835,-2.8534
0,-2.0726,-0.03553,0.028684,-2.8514
0,-1.2435,-0.023382,0.017131,-2.9542
0,-0.41451,-0.0023885,0.012026,-3.0044
0,0.41451,0.010173,-0.0020403,0.21881
0,1.2435,0.020785,-0.03587,0.20987
0,2.0726,0.036502,-0.053327,0.23869
0,2.9016,0.034595,-0.099297,0.26789
0,3.7306,0.052607,-0.12812,0.19059
0,4.5596,0.054299,-0.15224,0.30573
0.5,4.5596,0.043229,-0.16487,0.21697
0.5,3.7306,0.04413,-0.10405,0.19234
0.5,2.9016,0.041103,-0.071106,0.15213
0.5,2.0726,0.032056,-0.041291,0.1327
0.5,1.2435,0.022933,-0.0070963,0.096195
0.5,0.41451,0.0073913,0.0070992,0.037827
0.5,-0.41451,-0.017933,0.017108,-0.90863
0.5,-1.2435,-0.04318,0.02672,-2.751
0.5,-2.0726,-0.060328,0.053079,-2.8934
0.5,-2.9016,-0.076163,0.058725,-2.8472
0.5,-3.7306,-0.099573,0.075512,-2.8653
0.5,-4.5596,-0.099382,0.10529,-2.8126
1,4.5596,0.048587,-0.13012,0.13877
1,3.7306,0.043103,-0.079874,0.14437
1,2.9016,0.037811,-0.047705,0.10848
1,2.0726,0.030929,-0.018813,0.058944
1,1.2435,0.021208,0.0054469,0.031057
1,0.41451,-0.003332,0.0201,-0.058093
1,-0.41451,-0.031599,0.029721,-0.35227
1,-1.2435,-0.053833,0.036003,-2.3795
1,-2.0726,-0.072095,0.059363,-2.693
1,-2.9016,-0.093888,0.070169,-2.8258
1,-3.7306,-0.1015,0.08261,-2.7683
1,-4.5596,-0.11007,0.11131,-2.7557
1.5,4.5596,0.044337,-0.12243,0.10149
1.5,3.7306,0.040549,-0.063348,0.093809
1.5,2.9016,0.03185,-0.030314,0.061173
1.5,2.0726,0.022665,-0.0089888,0.028327
1.5,1.2435,0.0082011,0.014831,-0.019256
1.5,0.41451,-0.014254,0.025383,-0.093623
1.5,-0.41451,-0.040308,0.034655,-0.36253
1.5,-1.2435,-0.0558,0.044438,-1.3663
1.5,-2.0726,-0.07748,0.0651,-2.4765
1.5,-2.9016,-0.10015,0.075597,-2.6646
1.5,-3.7306,-0.13904,0.082862,-2.8703
1.5,-4.5596,-0.11338,0.12491,-2.6846
2,4.5596,0.045969,-0.07595,0.06153
2,3.7306,0.045679,-0.023414,0.064293
2,2.9016,0.032318,0.002308,0.029147
2,2.0726,0.013353,0.0079378,-0.004671
2,1.2435,-0.0084714,0.023461,-0.050727
2,0.41451,-0.031233,0.034256,-0.094046
2,-0.41451,-0.060268,0.043687,-0.32352
2,-1.2435,-0.093089,0.052379,-1.0859
2,-2.0726,-0.11841,0.066964,-2.4049
2,-2.9016,-0.16612,0.069135,-2.8042
2,-3.7306,-0.1656,0.089811,-2.724
2,-4.5596,-0.17009,0.11016,-2.7016
2.5,4.5596,0.047145,-0.05506,0.040443
2.5,3.7306,0.045154,-0.003202,0.030305
2.5,2.9016,0.023218,0.018816,0.026196
2.5,2.0726,0.013106,0.027067,-0.011316
2.5,1.2435,-0.024133,0.033356,-0.073101
2.5,0.41451,-0.054872,0.036601,-0.15762
2.5,-0.41451,-0.090949,0.0424,-0.27691
2.5,-1.2435,-0.11593,0.054975,-0.88213
2.5,-2.0726,-0.12488,0.079665,-1.7295
2.5,-2.9016,-0.14591,0.089047,-2.4677
2.5,-3.7306,-0.15438,0.10314,-2.5266
2.5,-4.5596,-0.16823,0.12884,-2.6837
3,4.5596,0.047174,-0.039348,0.025296
3,3.7306,0.039541,0.012537,0.02018
3,2.9016,0.026424,0.030084,0.0001301
3,2.0726,-0.0016002,0.034717,-0.038592
3,1.2435,-0.038962,0.041889,-0.09816
3,0.41451,-0.069066,0.045311,-0.11376
3,-0.41451,-0.10468,0.046222,-0.30465
3,-1.2435,-0.11085,0.067583,-0.54081
3,-2.0726,-0.12404,0.10262,-0.79652
3,-2.9016,-0.14006,0.11127,-1.7662
3,-3.7306,-0.1754,0.10982,-2.3911
3,-4.5596,-0.17777,0.143,-2.4841
3.5,4.5596,0.036892,-0.01765,0.011806
3.5,3.7306,0.028351,0.020855,0.0018189
3.5,2.9016,0.017007,0.045387,-0.023615
3.5,2.0726,-0.012642,0.042893,-0.052731
3.5,1.2435,-0.054477,0.042493,-0.11253
3.5,0.41451,-0.085632,0.044476,-0.17285
3.5,-0.41451,-0.12181,0.055914,-0.34373
3.5,-1.2435,-0.13667,0.075728,-0.49258
3.5,-2.0726,-0.13456,0.10688,-0.62583
3.5,-2.9016,-0.17829,0.10793,-1.7847
3.5,-3.7306,-0.16559,0.12896,-1.9854
3.5,-4.5596,-0.17369,0.15999,-2.1514
4,4.5596,0.042987,0.0091054,0.0081938
4,3.7306,0.029235,0.039497,-0.014781
4,2.9016,0.01444,0.058262,-0.023624
4,2.0726,-0.022485,0.058479,-0.063034
4,1.2435,-0.063591,0.052441,-0.0898
4,0.41451,-0.092598,0.061114,-0.18265
4,-0.41451,-0.11406,0.068034,-0.2936
4,-1.2435,-0.13139,0.086091,-0.41257
4,-2.0726,-0.14292,0.10926,-0.66402
4,-2.9016,-0.1795,0.11061,-1.3072
4,-3.7306,-0.1891,0.13593,-1.8048
4,-4.5596,-0.17765,0.1586,-1.9568
4.5,4.5596,0.042667,0.036268,-0.0020225
4.5,3.7306,0.015365,0.052202,-0.014726
4.5,2.9016,-0.014078,0.054991,-0.034818
4.5,2.0726,-0.038016,0.065274,-0.051153
4.5,1.2435,-0.091007,0.053388,-0.13356
4.5,0.41451,-0.13413,0.062654,-0.15637
4.5,-0.41451,-0.14665,0.068325,-0.30652
4.5,-1.2435,-0.15656,0.086317,-0.41217
4.5,-2.0726,-0.17969,0.11979,-0.53803
4.5,-2.9016,-0.18169,0.13244,-0.91947
4.5,-3.7306,-0.19561,0.14623,-1.446
4.5,-4.5596,-0.21637,0.1615,-1.9292
4.5,-4.5596,-0.28939,0.18356,-2.6856
4.5,-3.7306,-0.25152,0.15087,-1.8995
4.5,-2.9016,-0.23,0.11665,-1.2474
4.5,-2.0726,-0.20943,0.11178,-0.53767
4.5,-1.2435,-0.21302,0.072317,-0.3732
4.5,-0.41451,-0.16975,0.06688,-0.19235
4.5,0.41451,-0.13148,0.07096,-0.11331
4.5,1.2435,-0.098843,0.055759,-0.098189
4.5,2.0726,-0.040222,0.053784,-0.070083
4.5,2.9016,-0.0047251,0.059138,-0.039067
4.5,3.7306,0.022861,0.049772,-0.016774
4.5,4.5596,0.040202,0.029464,0.0037184
